회사명 : (주)청명기연환경 / 2024/07/18  ~ 2025/08/25  / 장비투입현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
일자-No.	,출고창고명	,입고창고명	,품목명	,규격	,수량	,장비상태	,비고
2024/11/22 -7	,현장	,청명	,(NO2) MEZUS-210	,K1515023	,1,정상	,	
2024/11/22 -7	,현장	,청명	,(PM-10) E-BAM	,Y17930	,1,정상	,	
2024/11/22 -7	,현장	,청명	,(NO2) MEZUS-210	,K1515019	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-10) KMS-4200	,18P369	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-2.5) PMS-204	,1501507	,1,정상	,	
2024/11/22 -8	,현장	,청명	,"(NOx, SOx) BMW-5000	",1318	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-10) KMS-4200	,20P572	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-2.5) PMS-204	,1501508	,1,정상	,	
2024/11/22 -8	,현장	,청명	,"(NOx, SOx) BMW-5000	",1795	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-10) KMS-4200	,18P354	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-2.5) PMS-204	,1708795	,1,정상	,	
2024/11/22 -8	,현장	,청명	,"(NOx, SOx) BMW-5000	",851	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-10) KMS-4200	,18P359	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-2.5) PMS-204	,1501519	,1,정상	,	
2024/11/22 -8	,현장	,청명	,"(NOx, SOx) BMW-5000	",726	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-10) KMS-4200	,19P430	,1,정상	,	
2024/11/22 -8	,현장	,청명	,(PM-2.5) PMS-204	,1501479	,1,정상	,	
2024/11/22 -8	,현장	,청명	,"(NOx, SOx) BMW-5000	",909	,1,정상	,	
2024/11/22 -9	,현장	,청명	,(소음) SC-260	,T242072	,1,정상	,	
2024/11/22 -9	,현장	,청명	,(진동) VM-1220E	,20E474	,1,정상	,	
2024/11/22 -9	,현장	,청명	,(소음계교정) NC-73	,10844967	,1,정상	,	
2024/11/22 -10	,청명	,현장	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/22 -11	,현장	,청명	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-10) KMS-4200	,22P617	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-2.5) KMS-4200	,22P615	,1,정상	,	
2024/11/22 -12	,현장	,청명	,"(NOx, SOx) BMW-5000	",853	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-10) KMS-4200	,18P358	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-2.5) KMS-4200	,20P557	,1,정상	,	
2024/11/22 -12	,현장	,청명	,"(NOx, SOx) BMW-5000	",1626	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-10) KMS-4200	,19P426	,1,정상	,	
2024/11/22 -12	,현장	,청명	,(PM-2.5) KMS-4200	,20P565	,1,정상	,	
2024/11/22 -12	,현장	,청명	,"(NOx, SOx) BMW-5000	",717	,1,정상	,	
2024/11/22 -13	,현장	,청명	,(소음) SC-260	,T246356	,1,정상	,	
2024/11/22 -13	,현장	,청명	,(진동) VM-1220E	,20E333	,1,정상	,	
2024/11/22 -13	,현장	,청명	,(소음계교정) CB006	,901671	,1,정상	,	
2024/11/22 -14	,현장	,청명	,(소음) SC-260	,T242060	,1,정상	,	
2024/11/22 -14	,현장	,청명	,(진동) TYPE3233	,150076	,1,정상	,	
2024/11/22 -14	,현장	,청명	,(소음계교정) AC-300	,630	,1,정상	,	
2024/11/22 -15	,청명	,현장	,(소음) SC-260	,T242060	,1,정상	,	
2024/11/22 -15	,청명	,현장	,(진동) TYPE3233	,150076	,1,정상	,	
2024/11/22 -15	,청명	,현장	,(소음계교정) AC-300	,630	,1,정상	,	
2024/11/22 -16	,청명	,현장	,ProPlus	,17K100085	,1,정상	,	
2024/11/22 -17	,현장	,청명	,ProPlus	,17K100085	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(PM-10) KMS-4200	,18P360	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(PM-2.5) PMS-204	,1709797	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(O3) Serinus10i	,20-1384	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(CO) Serinus30i	,21-0331	,1,정상	,	
2024/11/23 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",1746	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(Pb) T8400ME	,TA3268	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,770658	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(PM-10) KMS-4200	,18P355	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(PM-2.5) PMS-204	,1501518	,1,정상	,	
2024/11/23 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",856	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(O3) Serinus10i	,21-0321	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(CO) Serinus30i	,20-1502	,1,정상	,	
2024/11/23 -1	,현장	,청명	,(Pb) T8400ME	,TA3277	,1,정상	,	
2024/11/23 -2	,현장	,청명	,(소음) SC-260	,T242060	,1,정상	,	
2024/11/23 -2	,현장	,청명	,(진동) TYPE3233	,150076	,1,정상	,	
2024/11/23 -2	,현장	,청명	,(소음계교정) AC-300	,630	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(PM-2.5) KMS-4200	,19P404	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(PM-10) KMS-4200	,18P356	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(O3) Serinus10i	,21-0524	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(CO) Serinus30i	,20-2313	,1,정상	,	
2024/11/25 -2	,현장	,청명	,"(NOx, SOx) BMW-5000	",1848	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(Pb) T8400ME	,4176/TA3688	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(CO) Serinus 30 i	,20-2171	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(O3) Serinus10i	,21-1357	,1,정상	,	
2024/11/25 -2	,현장	,청명	,"(NOx, SOx) BMW-5000	",1744	,1,정상	,	
2024/11/25 -2	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,770660	,1,정상	,	
2024/11/25 -3	,청명	,현장	,(소음계교정) AC-300	,624	,1,정상	,	
2024/11/25 -3	,청명	,현장	,(소음) SC-260	,T242056	,1,정상	,	
2024/11/25 -3	,청명	,현장	,(진동) TYPE3233	,140099	,1,정상	,	
2024/11/25 -4	,청명	,현장	,FP101 Flow Probe.	,1905000567	,1,정상	,"서수~평장,무한천	"
2024/11/25 -4	,청명	,현장	,DO/pH METER	,838140(803F0016)	,1,정상	,	
2024/11/25 -5	,청명	,현장	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/25 -5	,청명	,현장	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/11/25 -6	,현장	,청명	,(소음) SC-260	,T242071	,1,정상	,	
2024/11/25 -6	,현장	,청명	,(진동) TYPE3233	,160096	,1,정상	,	
2024/11/25 -6	,현장	,청명	,(소음계교정) AC-300	,624	,1,정상	,	
2024/11/25 -7	,청명	,현장	,ProPlus	,19E202574	,1,정상	,	
2024/11/26 -1	,청명	,업체	,(CO) 48iQ	,1202038522	,1,	,	
2024/11/26 -1	,청명	,업체	,(O3) 49iQ	,1190581598	,1,	,	
2024/11/26 -1	,청명	,업체	,(CO) 48iQ	,1201888256	,1,	,	
2024/11/26 -1	,청명	,업체	,(O3) 49iQ	,1192754688	,1,	,	
2024/11/26 -1	,청명	,업체	,(Pb) T8400ME	,3973	,1,	,	
2024/11/26 -2	,청명	,업체	,(CO) Serinus30i	,20-2311	,1,	,	
2024/11/26 -2	,청명	,업체	,(O3) Serinus10i	,20-1571	,1,	,	
2024/11/26 -2	,청명	,업체	,(NO2) Serinus40	,21-0518	,1,	,	
2024/11/26 -3	,현장	,청명	,(소음계교정) AC-300	,624	,1,정상	,	
2024/11/26 -3	,현장	,청명	,(소음) SC-260	,T242056	,1,정상	,	
2024/11/26 -3	,현장	,청명	,(진동) TYPE3233	,140099	,1,정상	,	
2024/11/26 -4	,업체	,청명	,(O3) Serinus10i	,17-0127	,1,	,	
2024/11/26 -4	,업체	,청명	,(O3) Serinus10	,17-0126	,1,	,	
2024/11/26 -4	,업체	,청명	,(O3) Serinus10	,17-0128	,1,	,	
2024/11/26 -5	,현장	,청명	,FP101 Flow Probe.	,1905000567	,1,정상	,	
2024/11/26 -5	,현장	,청명	,DO/pH METER	,838140(803F0016)	,1,정상	,	
2024/11/26 -6	,현장	,청명	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/11/26 -6	,현장	,청명	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/26 -7	,청명	,현장	,(소음) SC-260	,T242086	,1,정상	,	
2024/11/26 -7	,청명	,현장	,(진동) TYPE3233	,150075	,1,정상	,	
2024/11/26 -7	,청명	,현장	,(소음계교정) AC-300	,633	,1,정상	,	
2024/11/26 -8	,현장	,청명	,ProPlus	,19E202574	,1,정상	,	
2024/11/27 -1	,청명	,현장	,(소음) SC-260	,T242071	,1,정상	,	
2024/11/27 -1	,청명	,현장	,(진동) TYPE3233	,160096	,1,정상	,	
2024/11/27 -1	,청명	,현장	,(소음계교정) AC-300	,627	,1,정상	,	
2024/11/27 -2	,청명	,현장	,(PM-2.5) PMS-204	,1708795	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,(PM-10) KMS-4200	,18P367	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",1789	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,(CO) Serinus30i	,21-0331	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,(O3) Serinus10i	,17-0125	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,(Pb) T8400ME	,TA3724	,1,정상	,A-3	
2024/11/27 -2	,청명	,현장	,(벤젠) MP-Σ30KNⅡ	,770658	,1,정상	,"A-1,2,3	"
2024/11/27 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",720	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(PM-2.5) PMS-204	,1709797	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(PM-10) KMS-4200	,18P360	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(CO) Serinus30i	,20-1509	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(O3) Serinus10	,17-0133	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(Pb) T8400ME	,TA2999	,1,정상	,A-2	
2024/11/27 -2	,청명	,현장	,(PM-2.5) PMS-204	,1708786	,1,정상	,A-1	
2024/11/27 -2	,청명	,현장	,(PM-10) KMS-4200	,18P355	,1,정상	,A-1	
2024/11/27 -2	,청명	,현장	,(Pb) T8400ME	,TA2902	,1,정상	,A-1	
2024/11/27 -2	,청명	,현장	,(CO) Serinus 30	,18-0147	,1,정상	,A-1	
2024/11/27 -2	,청명	,현장	,(O3) Serinus10	,17-0132	,1,정상	,A-1	
2024/11/27 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",1746	,1,정상	,A-1	
2024/11/27 -3	,청명	,현장	,(소음계교정) AC-300	,624	,1,정상	,	
2024/11/27 -3	,청명	,현장	,(소음) SC-260	,T242056	,1,정상	,	
2024/11/27 -3	,청명	,현장	,(진동) TYPE3233	,140099	,1,정상	,	
2024/11/27 -4	,청명	,현장	,(벤젠) MP-Σ30KNⅡ	,141411	,1,정상	,"A-1,2,3	"
2024/11/27 -4	,청명	,현장	,(PM-10) KMS-4200	,18P375	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,(PM-2.5) PMS-204	,1501481	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,"(NOx, SOx) BMW-5000	",1794	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,(CO) Serinus30i	,20-1502	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,(O3) Serinus10i	,20-1382	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,(Pb) T8400ME	,TA3723	,1,정상	,A-1	
2024/11/27 -4	,청명	,현장	,(PM-10) KMS-4200	,18P361	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,(PM-2.5) PMS-204	,1708788	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,"(NOx, SOx) BMW-5000	",1319	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,(CO) 48i	,CM19420243	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,(O3) 49i	,1182050011	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,(Pb) T8400ME	,4238/TA3741	,1,정상	,A-2	
2024/11/27 -4	,청명	,현장	,(PM-10) KMS-4200	,18P353	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,(PM-2.5) KMS-4200	,20P558	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,"(NOx, SOx) BMW-5000	",718	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,(CO) MEZUS-310	,K1614026A	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,(O3) Serinus10i	,21-0356	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,(Pb) T8400ME	,TA3696	,1,정상	,A-3	
2024/11/27 -4	,청명	,현장	,(PM-2.5) PMS-204	,1708792	,1,정상	,여분장비	
2024/11/27 -4	,청명	,현장	,"(NOx, SOx) BMW-5000	",1628	,1,정상	,여분장비	
2024/11/27 -4	,청명	,현장	,(Pb) T8400ME	,TA3265	,1,정상	,여분장비	
2024/11/27 -5	,청명	,현장	,(Pb) T8400ME	,TA3268	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,(PM-2.5) KMS-4200	,19P404	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,(PM-10) KMS-4200	,18P356	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,"(NOx, SOx) BMW-5000	",1848	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,(O3) Serinus10i	,21-1357	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,(CO) Serinus 30 i	,20-2171	,1,정상	,A-3	
2024/11/27 -5	,청명	,현장	,(Pb) T8400ME	,4170/TA3682	,1,정상	,A-2	
2024/11/27 -5	,청명	,현장	,(PM-2.5) PMS-204	,1501519	,1,정상	,A-2	
2024/11/27 -5	,청명	,현장	,"(NOx, SOx) BMW-5000	",726	,1,정상	,A-2	
2024/11/27 -5	,청명	,현장	,(O3) Serinus10i	,21-0524	,1,정상	,A-2	
2024/11/27 -5	,청명	,현장	,(CO) Serinus30i	,20-2313	,1,정상	,A-2	
2024/11/27 -5	,청명	,현장	,(Pb) T8400ME	,4176/TA3688	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,(PM-10) KMS-4200	,18P371	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,(PM-2.5) PMS-204	,1501515	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,"(NOx, SOx) BMW-5000	",855	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,(O3) Serinus10i	,21-0321	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,(CO) Serinus30i	,20-1348	,1,정상	,A-1	
2024/11/27 -5	,청명	,현장	,(벤젠) MP-Σ30KNⅡ	,770660	,1,정상	,A-1~3	
2024/11/27 -5	,청명	,현장	,(PM-10) KMS-4200	,18P374	,1,정상	,A-2	
2024/11/27 -7	,청명	,현장	,(소음) SC-260	,T242060	,1,정상	,	
2024/11/27 -7	,청명	,현장	,(진동) TYPE3233	,150076	,1,정상	,	
2024/11/27 -7	,청명	,현장	,(소음계교정) AC-300	,630	,1,정상	,	
2024/11/27 -8	,청명	,현장	,"(NOx, SOx) BMW-5000	",909	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(PM-2.5) PMS-204	,1501507	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(PM-10) KMS-4200	,19P430	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(O3) Serinus10i	,21-0507	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(CO) Serinus30i	,20-1508	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(Pb) T8400ME	,4211/TA3713	,1,정상	,A-1	
2024/11/27 -8	,청명	,현장	,(VOCs) MP-Σ30KNⅡ	,770654	,1,정상	,"A-1, 2, 3	"
2024/11/27 -8	,청명	,현장	,"(NOx, SOx) BMW-5000	",1318	,1,정상	,A-2	
2024/11/27 -8	,청명	,현장	,(PM-2.5) PMS-204	,1501514	,1,정상	,A-2	
2024/11/27 -8	,청명	,현장	,(PM-10) KMS-4200	,18P359	,1,정상	,A-2	
2024/11/27 -8	,청명	,현장	,(O3) Serinus10i	,21-0349	,1,정상	,A-2	
2024/11/27 -8	,청명	,현장	,(CO) Serinus30i	,20-1503	,1,정상	,A-2	
2024/11/27 -8	,청명	,현장	,"(NOx, SOx) BMW-5000	",722	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(PM-2.5) PMS-204	,1501508	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(PM-10) KMS-4200	,18P369	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(CO) Serinus 30 i	,21-2173	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(O3) Serinus10i	,20-1384	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(Pb) T8400ME	,4212/TA3714	,1,정상	,A-3	
2024/11/27 -8	,청명	,현장	,(Pb) T8400ME	,TA3277	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(CO) MEZUS-310	,K1614025A	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,(O3) Serinus10i	,20-1393	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,(PM-10) KMS-4200	,19P428	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,(PM-2.5) KMS-4200	,22P615	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,"(NOx, SOx) BMW-5000	",858	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,(Pb) T8400ME	,4210/TA3712	,1,정상	,A-1	
2024/11/27 -9	,청명	,현장	,(CO) Serinus 30 i	,18-0159	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(O3) Serinus10i	,17-0130	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(PM-10) KMS-4200	,18P370	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(PM-2.5) KMS-4200	,20P557	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,"(NOx, SOx) BMW-5000	",1626	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(Pb) T8400ME	,TA3267	,1,정상	,A-2	
2024/11/27 -9	,청명	,현장	,(CO) Serinus 30 i	,20-2305	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,(O3) Serinus10	,17-0129	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,(PM-10) KMS-4200	,18P357	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,(PM-2.5) KMS-4200	,20P564	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,"(NOx, SOx) BMW-5000	",1313	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,(Pb) T8400ME	,TA3376	,1,정상	,A-3	
2024/11/27 -9	,청명	,현장	,(벤젠) MP-Σ30KNⅡ	,850746	,1,정상	,"A-1,2,3	"
2024/11/27 -10	,청명	,현장	,(소음) SC-260	,T246356	,1,정상	,	
2024/11/27 -10	,청명	,현장	,(진동) VM-1220E	,20E333	,1,정상	,	
2024/11/27 -10	,청명	,현장	,(소음계교정) CB006	,901671	,1,정상	,	
2024/11/27 -11	,청명	,현장	,(소음) SC-260	,T242073	,1,정상	,	
2024/11/27 -11	,청명	,현장	,(진동) TYPE3233	,150072	,1,정상	,	
2024/11/27 -11	,청명	,현장	,(소음계교정) AC-300	,629	,1,정상	,	
2024/11/28 -1	,청명	,현장	,ProPlus	,19E102565	,1,정상	,"신호남, 고성~통영	"
2024/11/28 -2	,청명	,현장	,(PM-10) KMS-4200	,19P429	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,(PM-2.5) KMS-4200	,22P614	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",1320	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,(CO) Serinus30i	,21-0330	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,(O3) Serinus10i	,20-1560	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,(Pb) T8400ME	,4162/TA3674	,1,정상	,A-3	
2024/11/28 -2	,청명	,현장	,(VOCs) MP-Σ30KNⅡ	,770655	,1,정상	,"A-1,2,3	"
2024/11/28 -2	,청명	,현장	,(PM-10) KMS-4200	,20P572	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,(PM-2.5) KMS-4200	,20P556	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",1797	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,(CO) Serinus30i	,20-2128	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,(O3) Serinus10i	,21-0353	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,(Pb) T8400ME	,4241/TA3744	,1,정상	,A-2	
2024/11/28 -2	,청명	,현장	,(PM-10) KMS-4200	,22P616	,1,정상	,A-1	
2024/11/28 -2	,청명	,현장	,(PM-2.5) KMS-4200	,20P565	,1,정상	,A-1	
2024/11/28 -2	,청명	,현장	,"(NOx, SOx) BMW-5000	",724	,1,정상	,A-1	
2024/11/28 -2	,청명	,현장	,(CO) Serinus 30 i	,20-2132	,1,정상	,A-1	
2024/11/28 -2	,청명	,현장	,(O3) Serinus10i	,21-0322	,1,정상	,A-1	
2024/11/28 -2	,청명	,현장	,(Pb) T8400ME	,TA3154	,1,정상	,A-1	
2024/11/28 -4	,청명	,현장	,DO/pH METER	,838140(803F0016)	,1,정상	,	
2024/11/28 -5	,현장	,청명	,DO/pH METER	,838140(803F0016)	,1,정상	,	
2024/11/29 -1	,업체	,청명	,(CO) Serinus 30 i	,18-0310	,1,	,	
2024/11/29 -1	,업체	,청명	,(CO) Serinus 30 i	,18-0145	,1,	,	
2024/11/29 -1	,업체	,청명	,(CO) Serinus 30 i	,18-0328	,1,	,	
2024/11/29 -1	,업체	,청명	,(PM-2.5) PMS-204	,1501489	,1,	,	
2024/11/29 -2	,청명	,현장	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/11/29 -2	,청명	,현장	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/29 -3	,현장	,청명	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/11/29 -3	,현장	,청명	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/11/29 -4	,현장	,청명	,ProPlus	,19E102565	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,141411	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-10) KMS-4200	,18P375	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-2.5) PMS-204	,1501481	,1,정상	,	
2024/11/29 -5	,현장	,청명	,"(NOx, SOx) BMW-5000	",1794	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(CO) Serinus30i	,20-1502	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(O3) Serinus10i	,20-1382	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(Pb) T8400ME	,TA3723	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-10) KMS-4200	,18P361	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-2.5) PMS-204	,1708788	,1,정상	,	
2024/11/29 -5	,현장	,청명	,"(NOx, SOx) BMW-5000	",1319	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(CO) 48i	,CM19420243	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(O3) 49i	,1182050011	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(Pb) T8400ME	,4238/TA3741	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-10) KMS-4200	,18P353	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-2.5) KMS-4200	,20P558	,1,정상	,	
2024/11/29 -5	,현장	,청명	,"(NOx, SOx) BMW-5000	",718	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(CO) MEZUS-310	,K1614026A	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(O3) Serinus10i	,21-0356	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(Pb) T8400ME	,TA3696	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(PM-2.5) PMS-204	,1708792	,1,정상	,	
2024/11/29 -5	,현장	,청명	,"(NOx, SOx) BMW-5000	",1628	,1,정상	,	
2024/11/29 -5	,현장	,청명	,(Pb) T8400ME	,TA3265	,1,정상	,	
2024/11/29 -6	,현장	,청명	,(소음계교정) AC-300	,624	,1,정상	,	
2024/11/29 -6	,현장	,청명	,(소음) SC-260	,T242056	,1,정상	,	
2024/11/29 -6	,현장	,청명	,(진동) TYPE3233	,140099	,1,정상	,	
2024/12/02 -1	,현장	,청명	,(소음) SC-260	,T242086	,1,정상	,	
2024/12/02 -1	,현장	,청명	,(진동) TYPE3233	,150075	,1,정상	,	
2024/12/02 -1	,현장	,청명	,(소음계교정) AC-300	,633	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(CO) MEZUS-310	,K1614025A	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(O3) Serinus10i	,20-1393	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-10) KMS-4200	,19P428	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-2.5) KMS-4200	,22P615	,1,정상	,	
2024/12/02 -2	,현장	,청명	,"(NOx, SOx) BMW-5000	",858	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(Pb) T8400ME	,4210/TA3712	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(CO) Serinus 30 i	,18-0159	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(O3) Serinus10i	,17-0130	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-10) KMS-4200	,18P370	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-2.5) KMS-4200	,20P557	,1,정상	,	
2024/12/02 -2	,현장	,청명	,"(NOx, SOx) BMW-5000	",1626	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(Pb) T8400ME	,TA3267	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(CO) Serinus 30 i	,20-2305	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(O3) Serinus10	,17-0129	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-10) KMS-4200	,18P357	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(PM-2.5) KMS-4200	,20P564	,1,정상	,	
2024/12/02 -2	,현장	,청명	,"(NOx, SOx) BMW-5000	",1313	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(Pb) T8400ME	,TA3376	,1,정상	,	
2024/12/02 -2	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,850746	,1,정상	,	
